,item,cate,sub-category,price,rank,url,image,absorbency-good,accessory-bag,accessory-boots,accessory-heel,accessory-necklace,accessory-platshoes,accessory-sandal,accessory-shoes,accessory-slipper,chic-look,color-beige,color-black,color-blue,color-brown,color-dark,color-gold,color-gray,color-green,color-ivory,color-khaki,color-lavender,color-mint,color-navy,color-orange,color-pastel,color-pink,color-purple,color-red,color-silver,color-skyblue,color-vivid,color-white,color-yellow,delivery-good,design-boot,design-button,design-collarneck,design-crop,design-good,design-henryneck,design-opening,design-raglan,design-ripped,design-roundneck,design-shirring,design-straight,design-turtleneck,design-uneck,design-vneck,design-wide,fabric-cotton,fabric-denim,fabric-fur,fabric-lace,fabric-leather,fabric-linen,fabric-mesh,fabric-modal,fabric-opaque,fabric-quality,fabric-ribbed,fabric-silk,fabric-synthetic,fabric-thermal,fabric-thick,fabric-thin,fabric-velvet,fabric-wrinkle,finish-quality,formal-good,gender-men,gender-women,informal-good,length-good,length-long,length-short,match-down-cottonpt,match-down-denimpt,match-down-joggerpt,match-down-leggings,match-down-maxisk,match-down-minisk,match-down-onepiece,match-down-pants,match-down-shorts,match-down-skirt,match-down-slacks,match-gen,match-up-cardigan,match-up-coat,match-up-denimjk,match-up-fleecejk,match-up-hood,match-up-hoodzipup,match-up-jacket,match-up-knit,match-up-l-padding,match-up-leatherjk,match-up-mtm,match-up-mustang,match-up-outer,match-up-padding,match-up-paddingvt,match-up-pk-tshirt,match-up-s-padding,match-up-seasonsct,match-up-shirt,match-up-sleeveless,match-up-suit,match-up-trainingjk,match-up-truckerjk,match-up-tshirt,match-up-vest,pattern-check,pattern-dot,pattern-good,pattern-military,pattern-plain,pattern-printing,pattern-stripe,pattern-tiedye,portability-good,price-good,size-good,size-large,size-small,sleeves-long,sleeves-short,slim-look,sportive-look,sports-good,stretch-good,thickness-good,trend-look,trip-good,vivid-look,waterproof-good,woman-age-0s,woman-age-10s,woman-age-2030s,woman-age-4050s,young-look
35,id-1-36,PANTS,PANTS,79000,2270,https://store.musinsa.com/app/goods/1826429,https://image.msscdn.net/images/goods_img/20210304/1826429/1826429_1_500.jpg,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,44,0,0,3,1,0,2,43,6,33,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,15,12,7,0,0,1,0,0,2,1,2,0,0,0,0,0,2,0,0
36,id-1-37,PANTS,DENIMPT,39900,3069,https://store.musinsa.com/app/goods/1357808,https://image.msscdn.net/images/goods_img/20200318/1357808/1357808_1_500.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,13,0,0,2,0,0,0,27,11,3,14,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,20,14,0,0,0,0,0,13,3,0,0,0,0,0,1,1,0,0
37,id-1-38,PANTS,JOGGERPT,75900,6067,https://store.musinsa.com/app/goods/1747032,https://image.msscdn.net/images/goods_img/20210113/1747032/1747032_1_500.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,2,7,17,0,0,2,0,0,0,26,1,53,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,57,11,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,0
38,id-1-39,PANTS,COTTONPT,36900,4663,https://store.musinsa.com/app/goods/1343755,https://image.msscdn.net/images/goods_img/20200310/1343755/1343755_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,1,0,0,0,1,0,66,0,0,3,1,0,1,30,6,8,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,9,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
39,id-1-40,PANTS,JOGGERPT,23800,26258,https://store.musinsa.com/app/goods/1793146,https://image.msscdn.net/images/goods_img/20210215/1793146/1793146_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,24,16,0,0,1,0,0,2,25,10,52,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,22,35,3,0,0,0,0,0,2,7,1,0,0,0,1,0,1,0,0
40,id-1-41,PANTS,SPORTWEAR,27900,4556,https://store.musinsa.com/app/goods/1747033,https://image.msscdn.net/images/goods_img/20210113/1747033/1747033_2_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,11,0,0,1,1,0,0,44,2,13,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,3,13,14,7,0,0,0,0,2,24,2,1,0,0,0,2,0,3,0,0
41,id-1-42,PANTS,SHORTS,15900,4455,https://store.musinsa.com/app/goods/1432208,https://image.msscdn.net/images/goods_img/20200506/1432208/1432208_3_500.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,33,0,0,8,0,0,1,34,4,9,56,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,28,11,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0
42,id-1-43,PANTS,JOGGERPT,21800,11251,https://store.musinsa.com/app/goods/1761447,https://image.msscdn.net/images/goods_img/20210125/1761447/1761447_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,6,41,25,0,0,7,2,5,3,50,20,51,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,35,50,18,0,0,0,0,0,7,7,2,0,0,0,0,1,2,0,0
43,id-1-44,PANTS,DENIMPT,36600,2646,https://store.musinsa.com/app/goods/1950948,https://image.msscdn.net/images/goods_img/20210514/1950948/1950948_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,34,83,0,0,3,1,1,0,80,21,38,12,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,72,97,62,0,0,2,0,0,13,3,3,0,0,0,1,0,2,1,0
44,id-1-45,PANTS,SHORTS,9900,4735,https://store.musinsa.com/app/goods/1461443,https://image.msscdn.net/images/goods_img/20200525/1461443/1461443_1_500.jpg,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,59,0,0,1,2,0,0,45,13,4,14,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,11,12,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
45,id-1-46,PANTS,COTTONPT,32900,1135,https://store.musinsa.com/app/goods/1164833,https://image.msscdn.net/images/goods_img/20190924/1164833/1164833_2_500.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,6,10,0,0,3,1,0,0,37,4,21,9,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,24,11,0,0,0,0,0,15,2,0,0,0,0,0,0,1,0,0
46,id-1-47,PANTS,SHORTS,30100,2034,https://store.musinsa.com/app/goods/1437770,https://image.msscdn.net/images/goods_img/20200508/1437770/1437770_3_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,9,13,0,0,2,0,0,0,32,23,17,18,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,39,13,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0
47,id-1-48,PANTS,JOGGERPT,46800,27233,https://store.musinsa.com/app/goods/1793575,https://image.msscdn.net/images/goods_img/20210215/1793575/1793575_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,16,5,0,0,1,0,1,0,33,2,14,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,12,55,5,7,0,0,0,0,1,3,1,0,0,0,0,0,3,0,0
48,id-1-49,PANTS,SPORTWEAR,49000,2230,https://store.musinsa.com/app/goods/1964176,https://image.msscdn.net/images/goods_img/20210524/1964176/1964176_4_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,3,26,0,0,3,0,0,0,42,4,5,5,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,12,0,0,0,0,2,32,0,0,0,0,0,0,0,1,0,0
49,id-1-50,PANTS,COTTONPT,32900,4427,https://store.musinsa.com/app/goods/1343751,https://image.msscdn.net/images/goods_img/20200310/1343751/1343751_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,11,9,0,0,5,2,0,0,30,9,8,8,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,32,5,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0
50,id-1-51,PANTS,JOGGERPT,25900,4726,https://store.musinsa.com/app/goods/1324413,https://image.msscdn.net/images/goods_img/20200226/1324413/1324413_3_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,30,30,12,0,0,16,1,0,1,53,10,29,3,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,29,106,14,0,0,0,0,0,11,5,0,0,0,0,0,0,1,0,0
51,id-1-52,PANTS,SPORTWEAR,26900,2022,https://store.musinsa.com/app/goods/1364030,https://image.msscdn.net/images/goods_img/20200323/1364030/1364030_5_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,11,0,0,4,0,0,0,40,4,4,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,9,15,0,2,0,0,5,16,0,1,0,0,0,1,0,1,0,0
52,id-1-53,PANTS,JOGGERPT,24800,5813,https://store.musinsa.com/app/goods/1761141,https://image.msscdn.net/images/goods_img/20210125/1761141/1761141_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,7,20,19,0,0,7,1,0,0,42,11,27,2,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,22,18,8,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0
53,id-1-54,PANTS,DENIMPT,39900,4112,https://store.musinsa.com/app/goods/1651649,https://image.msscdn.net/images/goods_img/20201016/1651649/1651649_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,10,5,16,0,0,2,2,0,0,23,8,6,9,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,27,25,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0
54,id-1-55,PANTS,JOGGERPT,25900,18206,https://store.musinsa.com/app/goods/1815000,https://image.msscdn.net/images/goods_img/20210225/1815000/1815000_3_500.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,12,3,0,0,9,2,0,0,40,4,16,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,29,5,0,0,0,0,0,4,5,1,0,0,0,1,0,1,1,0
55,id-1-56,PANTS,DENIMPT,30100,1606,https://store.musinsa.com/app/goods/959123,https://image.msscdn.net/images/goods_img/20190220/959123/959123_2_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,3,11,5,0,0,3,1,0,1,13,6,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,18,11,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0
56,id-1-57,PANTS,COTTONPT,87000,4706,https://store.musinsa.com/app/goods/942350,https://image.msscdn.net/images/goods_img/20190129/942350/942350_3_500.jpg,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,7,13,0,0,3,1,0,0,6,4,22,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,16,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
57,id-1-58,PANTS,SLACKS,36900,5204,https://store.musinsa.com/app/goods/1600385,https://image.msscdn.net/images/goods_img/20200914/1600385/1600385_1_500.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,12,4,0,0,6,0,0,2,10,4,8,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,28,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
58,id-1-59,PANTS,JOGGERPT,47600,2800,https://store.musinsa.com/app/goods/1350363,https://image.msscdn.net/images/goods_img/20200313/1350363/1350363_1_500.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,20,0,0,3,2,2,5,20,3,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,8,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0
59,id-1-60,PANTS,DENIMPT,40600,18199,https://store.musinsa.com/app/goods/2063133,https://image.msscdn.net/images/goods_img/20210813/2063133/2063133_1_500.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,7,21,18,0,0,6,3,0,0,22,11,38,6,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,40,49,23,0,1,1,0,0,0,3,3,0,0,0,1,0,2,0,0
60,id-1-61,PANTS,JOGGERPT,45000,2596,https://store.musinsa.com/app/goods/1308199,https://image.msscdn.net/images/goods_img/20200217/1308199/1308199_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,2,19,47,0,0,11,2,1,2,78,8,37,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,27,30,10,0,0,0,0,0,6,4,2,0,0,0,0,0,3,2,0
61,id-1-62,PANTS,SPORTWEAR,19000,993,https://store.musinsa.com/app/goods/1094829,https://image.msscdn.net/images/goods_img/20190712/1094829/1094829_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,5,0,0,3,0,0,0,26,6,6,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,8,7,8,4,0,0,0,0,2,34,1,0,0,0,0,1,1,1,0,0
62,id-1-63,PANTS,SLACKS,66025,5091,https://store.musinsa.com/app/goods/1590064,https://image.msscdn.net/images/goods_img/20200908/1590064/1590064_1_500.jpg,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,9,10,26,0,0,15,10,0,2,31,18,24,6,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,52,13,0,0,0,0,0,5,3,4,0,0,0,1,0,1,1,0
63,id-1-64,PANTS,DENIMPT,62100,8782,https://store.musinsa.com/app/goods/1976072,https://image.msscdn.net/images/goods_img/20210531/1976072/1976072_3_500.jpg,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,1,0,0,0,5,2,30,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,38,14,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
64,id-1-65,PANTS,JOGGERPT,32160,1280,https://store.musinsa.com/app/goods/1642167,https://image.msscdn.net/images/goods_img/20201010/1642167/1642167_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,44,9,2,0,0,5,0,0,0,24,5,10,9,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,17,19,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0
65,id-1-66,PANTS,COTTONPT,32900,1179,https://store.musinsa.com/app/goods/1343750,https://image.msscdn.net/images/goods_img/20200310/1343750/1343750_1_500.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,4,12,18,0,0,6,0,0,0,25,4,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,34,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66,id-1-67,PANTS,DENIMPT,37800,479,https://store.musinsa.com/app/goods/955768,https://image.msscdn.net/images/goods_img/20190215/955768/955768_2_500.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,12,16,0,0,2,1,0,0,36,12,11,9,0,3,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,7,51,40,25,0,1,0,0,0,7,2,2,0,0,0,0,0,2,0,0
67,id-1-68,PANTS,SLACKS,24800,3672,https://store.musinsa.com/app/goods/1891081,https://image.msscdn.net/images/goods_img/20210409/1891081/1891081_1_500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,15,0,0,1,1,0,1,8,8,12,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,26,27,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0
68,id-1-69,PANTS,JOGGERPT,34000,2672,https://store.musinsa.com/app/goods/1787241,https://image.msscdn.net/images/goods_img/20210209/1787241/1787241_2_500.jpg,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,17,28,36,0,0,4,0,1,0,50,13,38,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,36,59,10,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0
69,id-1-70,PANTS,SHORTS,23100,1570,https://store.musinsa.com/app/goods/1437772,https://image.msscdn.net/images/goods_img/20200508/1437772/1437772_2_500.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,2,0,0,0,19,16,13,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
